satd id,satd instance,project,committer name,Commit Hash,old comment,New Comment,resolution,Method Signature,Method Declaration,Method Body
65,-1413930514,apache/log4j,Ceki Gulcu,2046d0782fcec9b8c00f96f8bb6f4364239cf42e,None,"move active file name to min
TODO: compress the currently active file into minIndex",SATD_ADDED,rollover(File),public void rollover(File f),"
    // Inside this method it is guaranteed that the hereto active log fil is closed.
    // If maxIndex <= 0, then there is no file renaming to be done.
    if (maxIndex >= 0) {
        // Delete the oldest file, to keep Windows happy.
        File file = new File(fileNamePattern.convert(maxIndex));
        if (file.exists()) {
            file.delete();
        }
        // Map {(maxIndex - 1), ..., minIndex} to {maxIndex, ..., minIndex+1}
        for (int i = maxIndex - 1; i > minIndex; i--) {
            Util.rename(fileNamePattern.convert(i), fileNamePattern.convert(i + 1));
        }
        if (activeFileName != null) {
            // move active file name to min
            // TODO: compress the currently active file into minIndex
            Util.rename(activeFileName, fileNamePattern.convert(minIndex));
        } else {
            // TODO: compress the currently active file (minIndex) into minIndex+1
            Util.rename(fileNamePattern.convert(minIndex), fileNamePattern.convert(minIndex + 1));
        }
    }
"
63,-1413930515,apache/log4j,Mark Dwayne Womack,54e0894a235cf32342eb9ccc6776b3172c67a65c,None,TODO: add any more stategies,SATD_ADDED,main(String[]),public static void main(String[] args),"
    initLog4J();
    new Main();
"
62,-1413930516,apache/log4j,Mark Dwayne Womack,54e0894a235cf32342eb9ccc6776b3172c67a65c,None,TODO: perhaps it should clear the internal TableModel,SATD_ADDED,close(),public void close(),"
// TODO: perhaps it should clear the internal TableModel
"
60,-1413930517,apache/log4j,Ceki Gulcu,0a2cd5d393fcd730ea5791503fa945f66906adc9,None,move pointer,SATD_ADDED,addToList(PatternConverter),private void addToList(PatternConverter pc),"
    if (head == null) {
        head = tail = pc;
    } else {
        tail.next = pc;
        tail = pc;
    }
"
59,-1413930518,apache/log4j,Ceki Gulcu,0a2cd5d393fcd730ea5791503fa945f66906adc9,None,if(c instanceof  ProvisionNode),SATD_ADDED,main(String[]),public static void main(String[] args),"
    LENGTH = args.length;
    if (LENGTH == 0) {
        System.err.println(""Usage: java "" + StressCategory.class.getName() + "" name1 ... nameN\n."");
        System.exit(1);
    }
    if (LENGTH >= 7) {
        System.err.println(""This stress test suffers from combinatorial explosion.\n"" + ""Invoking with seven arguments takes about 90 minutes even on fast machines"");
    }
    names = new String[LENGTH];
    for (int i = 0; i < LENGTH; i++) {
        names[i] = args[i];
    }
    cat = new Category[LENGTH];
    ct = new CT[LENGTH];
    permute(0);
// If did not exit, then passed all tests.
"
58,-1413930519,apache/log4j,Mark Dwayne Womack,62cb0c5f0dc4869fc65f99f12258010da8e6aed7,None,"either ignore the exception or log the fact that the setting of this
custom repository selector failed because another had been set previously
and maybe we should set \""initialized\"" to \""true\"" in here so this exception doesn't
occur again in this class",SATD_ADDED,doIdempotentInitialization(),public static void doIdempotentInitialization(),"
    if (!initialized) {
        try {
            Object guard = new Object();
            LogManager.setRepositorySelector(singleton, guard);
            initialized = true;
        } catch (IllegalArgumentException iae) {
        // either ignore the exception or log the fact that the setting of this
        // custom repository selector failed because another had been set previously
        // and maybe we should set ""initialized"" to ""true"" in here so this exception doesn't
        // occur again in this class
        }
    }
"
56,-1413930520,apache/log4j,Mark Dwayne Womack,0f307ca72c7a349ad7b7b516c72b9dd520b6c4c2,None,"This should only ever be called once in this class' entire existence.
The only way to override it is to pass in the exact same guard object
that we set here...which is next to impossible unless we store a
reference to it.  We will not do that unless it becomes a requirement
in the future.",SATD_ADDED,getHierarchy(ClassLoader),public static Hierarchy getHierarchy(ClassLoader cl),"
    return (Hierarchy) hierMap.get(cl);
"
55,-1413930521,apache/log4j,pathos,2ba618f5145e39cd6f2700a7a162a04f5a9387be,None,"FIX ME
FIX ME",SATD_ADDED,levelChangedEvent(Logger),public void levelChangedEvent(Logger logger),"
// FIX ME
// FIX ME
"
53,-1413930522,apache/log4j,Mark Dwayne Womack,f59c1dac5a8fd750e009fcf27059690adb5c4dc9,None,"when deprecated fireAddAppenderEvent(Category,Appender) is removed,
so should this block",SATD_ADDED,"fireAddAppenderEvent(Logger, Appender)","public void fireAddAppenderEvent(Logger logger, Appender appender)","
    // when deprecated fireAddAppenderEvent(Category,Appender) is removed,
    // so should this block
    if (listeners != null) {
        int size = listeners.size();
        HierarchyEventListener listener;
        for (int i = 0; i < size; i++) {
            listener = (HierarchyEventListener) listeners.elementAt(i);
            listener.addAppenderEvent(logger, appender);
        }
    }
    if (loggerEventListeners != null) {
        int size = loggerEventListeners.size();
        LoggerEventListener listener;
        for (int i = 0; i < size; i++) {
            listener = (LoggerEventListener) loggerEventListeners.elementAt(i);
            listener.appenderAddedEvent(logger, appender);
        }
    }
"
52,-1413930523,apache/log4j,Ceki Gulcu,594e06562e8546287574c84f92eb1d62b413d085,None,first let us use the addXXX method,SATD_ADDED,"addComponent(String, Object)","public void addComponent(String name, Object childComponent)","
    Class ccc = childComponent.getClass();
    name = capitalizeFirstLetter(name);
    Method method = getMethod(""add"" + name);
    // first let us use the addXXX method
    if (method != null) {
        Class[] params = method.getParameterTypes();
        if (params.length == 1) {
            if (params[0].isAssignableFrom(childComponent.getClass())) {
                try {
                    method.invoke(this.obj, new Object[] { childComponent });
                } catch (Exception e) {
                    logger.error(""Could not invoke method "" + method.getName() + "" in class "" + obj.getClass().getName() + "" with parameter of type "" + ccc.getName(), e);
                }
            } else {
                logger.error(""A \"""" + ccc.getName() + ""\"" object is not assignable to a \"""" + params[0].getName() + ""\"" variable."");
                logger.error(""The class \"""" + params[0].getName() + ""\"" was loaded by "");
                logger.error(""["" + params[0].getClassLoader() + ""] whereas object of type "");
                logger.error(""\"""" + ccc.getName() + ""\"" was loaded by ["" + ccc.getClassLoader() + ""]."");
            }
        }
    } else {
        logger.error(""Could not find method ["" + ""add"" + name + ""] in class ["" + objClass.getName() + ""]."");
    }
"
50,-1413930524,apache/log4j,Ceki Gulcu,092e79cd773f99af3a934f93d4c1841889e3f168,None,"We don't want the amount of rows to grow without bound,
leading to a out-of-memory-exception.  Especially not good
in a production environment :)",SATD_ADDED,trimRecords(),protected void trimRecords(),"
    if (needsTrimming()) {
        trimOldestRecords();
    }
"
49,-1413930525,apache/log4j,Ceki Gulcu,092e79cd773f99af3a934f93d4c1841889e3f168,None,SWING BUG:,SATD_ADDED,getDateFormatManager(),public DateFormatManager getDateFormatManager(),"
    return _dateFormatManager;
"
48,-1413930526,apache/log4j,Ceki Gulcu,092e79cd773f99af3a934f93d4c1841889e3f168,None,TODO: Defineable Views.,SATD_ADDED,getDateFormatManager(),public DateFormatManager getDateFormatManager(),"
    return _dateFormatManager;
"
47,-1413930527,apache/log4j,Ceki Gulcu,7bd0c413a7902328b3e48de73486b7076ae0efbb,None,"Use a StringBuffer in lieu of String concatenation -- it is
much more efficient this way.",SATD_ADDED,escapeTags(String),public static String escapeTags(String input),"
    // Check if the string is null or zero length -- if so, return
    // what was sent in.
    if (input == null || input.length() == 0) {
        return input;
    }
    // Use a StringBuffer in lieu of String concatenation -- it is
    // much more efficient this way.
    StringBuffer buf = new StringBuffer(input.length() + 6);
    char ch = ' ';
    int len = input.length();
    for (int i = 0; i < len; i++) {
        ch = input.charAt(i);
        if (ch == '<') {
            buf.append(""&lt;"");
        } else if (ch == '>') {
            buf.append(""&gt;"");
        } else {
            buf.append(ch);
        }
    }
    return buf.toString();
"
44,-1413930529,apache/log4j,Ceki Gulcu,ceeeaaeab71cc09a7e7374003c81863030d8340b,None,if(c instanceof  ProvisionNode),SATD_ADDED,main(String[]),public static void main(String[] args),"
    LENGTH = args.length;
    if (LENGTH == 0) {
        System.err.println(""Usage: java "" + StressCategory.class.getName() + "" name1 ... nameN\n."");
        System.exit(1);
    }
    if (LENGTH >= 7) {
        System.err.println(""This stress test suffers from combinatorial explosion.\n"" + ""Invoking with seven arguments takes about 90 minutes even on fast machines"");
    }
    names = new String[LENGTH];
    for (int i = 0; i < LENGTH; i++) {
        names[i] = args[i];
    }
    cat = new Category[LENGTH];
    ct = new CT[LENGTH];
    permute(0);
// If did not exit, then passed all tests.
"
43,-1413930530,apache/log4j,Ceki Gulcu,2ad9566455a98c15a8884b1462b29dae5c20a3dc,None,REMOVE This code branching for Alexander Cerna's request,SATD_ADDED,rollOverSize(),protected void rollOverSize(),"
    File file;
    // keep windows happy.
    this.closeFile();
    LogLog.debug(""rolling over count="" + ((CountingQuietWriter) qw).getCount());
    LogLog.debug(""maxSizeRollBackups = "" + maxSizeRollBackups);
    LogLog.debug(""curSizeRollBackups = "" + curSizeRollBackups);
    LogLog.debug(""countDirection = "" + countDirection);
    // If maxBackups <= 0, then there is no file renaming to be done.
    if (maxSizeRollBackups != 0) {
        if (countDirection < 0) {
            // Delete the oldest file, to keep Windows happy.
            if (curSizeRollBackups == maxSizeRollBackups) {
                deleteFile(fileName + '.' + maxSizeRollBackups);
                curSizeRollBackups--;
            }
            // Map {(maxBackupIndex - 1), ..., 2, 1} to {maxBackupIndex, ..., 3, 2}
            for (int i = curSizeRollBackups; i >= 1; i--) {
                rollFile((fileName + ""."" + i), (fileName + '.' + (i + 1)));
            }
            curSizeRollBackups++;
            // Rename fileName to fileName.1
            rollFile(fileName, fileName + "".1"");
        } else // REMOVE This code branching for Alexander Cerna's request
        if (countDirection == 0) {
            // rollFile based on date pattern
            curSizeRollBackups++;
            now.setTime(System.currentTimeMillis());
            scheduledFilename = fileName + sdf.format(now);
            rollFile(fileName, scheduledFilename);
        } else {
            // countDirection > 0
            if (curSizeRollBackups >= maxSizeRollBackups && maxSizeRollBackups > 0) {
                // delete the first and keep counting up.
                int oldestFileIndex = curSizeRollBackups - maxSizeRollBackups + 1;
                deleteFile(fileName + '.' + oldestFileIndex);
            }
            if (staticLogFileName) {
                curSizeRollBackups++;
                rollFile(fileName, fileName + '.' + curSizeRollBackups);
            }
        }
    }
    try {
        // This will also close the file. This is OK since multiple
        // close operations are safe.
        this.setFile(baseFileName, false);
    } catch (IOException e) {
        LogLog.error(""setFile("" + fileName + "", false) call failed."", e);
    }
"
42,-1413930531,apache/log4j,Ceki Gulcu,1a29e3ec91205f488d5ad379ecf61282a520bb2c,None,"Failing to reset the object output stream every now and
then creates a serious memory leak.
right now we always reset. TODO - set up frequency counter per oos?",SATD_ADDED,activateOptions(),public void activateOptions(),"
    startServer();
"
41,-1413930532,apache/log4j,oburn,587e14ed6c4ffd37b73773e1abfdce5a2c75fe7e,None,hack - but only thing I care about,SATD_ADDED,"endElement(String, String, String)","public void endElement(String aNamespaceURI, String aLocalName, String aQName)","
    if (TAG_EVENT.equals(aQName)) {
        addEvent();
        resetData();
    } else if (mCurrentElement != TAG_EVENT) {
        // hack - but only thing I care about
        mCurrentElement = TAG_EVENT;
    }
"
35,-1413930548,apache/log4j,Ceki Gulcu,5a6c96b28838873ab88af17be2de9f0186e55e7d,Hack finished.,Hack finished.,CLASS_OR_METHOD_CHANGED,"findAppenderByName(Document, String)","protected Appender findAppenderByName(Document doc, String appenderName)","
    Appender appender = (Appender) appenderBag.get(appenderName);
    if (appender != null) {
        return appender;
    } else {
        // Doesn't work on DOM Level 1 :
        // Element element = doc.getElementById(appenderName);
        // Endre's hack:
        Element element = null;
        NodeList list = doc.getElementsByTagName(""appender"");
        for (int t = 0; t < list.getLength(); t++) {
            Node node = list.item(t);
            NamedNodeMap map = node.getAttributes();
            Node attrNode = map.getNamedItem(""name"");
            if (appenderName.equals(attrNode.getNodeValue())) {
                element = (Element) node;
                break;
            }
        }
        // Hack finished.
        if (element == null) {
            LogLog.error(""No appender named ["" + appenderName + ""] could be found."");
            return null;
        } else {
            appender = parseAppender(element);
            appenderBag.put(appenderName, appender);
            return appender;
        }
    }
"
34,-1413930549,apache/log4j,Ceki Gulcu,5a6c96b28838873ab88af17be2de9f0186e55e7d,Endre's hack:,Endre's hack:,CLASS_OR_METHOD_CHANGED,"findAppenderByName(Document, String)","protected Appender findAppenderByName(Document doc, String appenderName)","
    Appender appender = (Appender) appenderBag.get(appenderName);
    if (appender != null) {
        return appender;
    } else {
        // Doesn't work on DOM Level 1 :
        // Element element = doc.getElementById(appenderName);
        // Endre's hack:
        Element element = null;
        NodeList list = doc.getElementsByTagName(""appender"");
        for (int t = 0; t < list.getLength(); t++) {
            Node node = list.item(t);
            NamedNodeMap map = node.getAttributes();
            Node attrNode = map.getNamedItem(""name"");
            if (appenderName.equals(attrNode.getNodeValue())) {
                element = (Element) node;
                break;
            }
        }
        // Hack finished.
        if (element == null) {
            LogLog.error(""No appender named ["" + appenderName + ""] could be found."");
            return null;
        } else {
            appender = parseAppender(element);
            appenderBag.put(appenderName, appender);
            return appender;
        }
    }
"
31,-1413930547,apache/log4j,Ceki Gulcu,60eb91adb2ac2602d73b5055d577d7627ab4d71e,"writing directly the Class object would be nicer, except that
serialized a Class object can not be read back by JDK
1.1.x. We have to resort to this hack instead.","writing directly the Class object would be nicer, except that
serialized a Class object can not be read back by JDK
1.1.x. We have to resort to this hack instead.",CLASS_OR_METHOD_CHANGED,writePriority(ObjectOutputStream),private void writePriority(ObjectOutputStream oos) throws java.io.IOException,"
    oos.writeInt(priority.toInt());
    Class clazz = priority.getClass();
    if (clazz == Priority.class) {
        oos.writeObject(null);
    } else {
        // writing directly the Class object would be nicer, except that
        // serialized a Class object can not be read back by JDK
        // 1.1.x. We have to resort to this hack instead.
        oos.writeObject(clazz.getName());
    }
"
27,-1413930538,apache/log4j,Ceki Gulcu,7c3ce808d30a9c5fd8d4043bba50db95b2568c83,"If the helper is null, we'll inspect the System property \""java.version\"" and
figure out which version of the VM we're running on.
Version strings are: [major version].[minor version].[bug fix revision]
So JDK 1.2: 1.2.0
JDK 1.1: 1.1.0","Inspect the System property \""java.version\"" and figure out which
version of the VM we're running on.  Version strings are: [major
version].[minor version].[bug fix revision] So JDK 1.2: 1.2.0 JDK
1.1: 1.1.0",SATD_REMOVED,getInstance(),public static VersionHelper getInstance(),"
    if (helper == null) {
        /* Inspect the System property ""java.version"" and figure out which
	 version of the VM we're running on.  Version strings are: [major
	 version].[minor version].[bug fix revision] So JDK 1.2: 1.2.0 JDK
	 1.1: 1.1.0 */
        String prop = System.getProperty(VERSION_PROPERTY);
        boolean java1 = true;
        if (prop != null) {
            int i = prop.indexOf('.');
            if (i != -1) {
                if (prop.charAt(i + 1) != '1')
                    java1 = false;
            }
        }
        if (java1) {
            helper = new VersionHelper11();
        } else {
            helper = new VersionHelper20();
        }
    }
    return helper;
"
21,-1413930538,apache/log4j,Ceki Gulcu,55e92153783df533add97435d96567765e5ccf38,None,"If the helper is null, we'll inspect the System property \""java.version\"" and
figure out which version of the VM we're running on.
Version strings are: [major version].[minor version].[bug fix revision]
So JDK 1.2: 1.2.0
JDK 1.1: 1.1.0",SATD_ADDED,getInstance(),public static VersionHelper getInstance(),"
    if (helper == null) {
        /* If the helper is null, we'll inspect the System property ""java.version"" and
			   figure out which version of the VM we're running on.
			   Version strings are: [major version].[minor version].[bug fix revision]
			   So JDK 1.2: 1.2.0
			   JDK 1.1: 1.1.0 
				*/
        String prop = System.getProperty(VERSION_PROPERTY);
        StringTokenizer st = new StringTokenizer(prop, ""."");
        // Ignore the initial 1
        st.nextToken();
        String version = st.nextToken();
        try {
            /* Here we'll parse the number and decide which version helper to use */
            switch(Integer.parseInt(version)) {
                case 0:
                case 1:
                    helper = new VersionHelper11();
                    break;
                default:
                    helper = new VersionHelper20();
                    break;
            }
        } catch (NumberFormatException oops) {
            helper = new VersionHelper11();
        }
    }
    return helper;
"
20,-1413930539,apache/log4j,pathos,b47560410ce7c66fb139031057ad594dfcba04f2,None,"Use a StringBuffer in lieu of String concatenation -- it is
much more efficient this way.",SATD_ADDED,escapeHTMLTags(String),private String escapeHTMLTags(String input),"
    // Check if the string is null or zero length -- if so, return
    // what was sent in.
    if (input == null || input.length() == 0) {
        return input;
    }
    // Use a StringBuffer in lieu of String concatenation -- it is
    // much more efficient this way.
    StringBuffer buf = new StringBuffer(input.length() + 6);
    char ch = ' ';
    for (int i = 0; i < input.length(); i++) {
        ch = input.charAt(i);
        if (ch == '<') {
            buf.append(""&lt;"");
        } else if (ch == '>') {
            buf.append(""&gt;"");
        } else {
            buf.append(ch);
        }
    }
    return buf.toString();
"
18,-1413930541,apache/log4j,Ceki Gulcu,fac773b99729bfd6a966aaa4a6d109363569b7d9,None,XXX: Properties encode value.toString(),SATD_ADDED,"foundProperty(Object, String, String, Object)","public void foundProperty(Object obj, String prefix, String name, Object value)","
    // XXX: Properties encode value.toString()
    if (obj instanceof Appender && ""name"".equals(name)) {
        return;
    }
    if (doCapitalize) {
        name = capitalize(name);
    }
    out.println(prefix + name + ""="" + value.toString());
"
17,-1413930542,apache/log4j,Ceki Gulcu,4649eee6fc9a5efa1253be942d21a239b2a71227,None,FIXME (remove qwIsOurs),SATD_ADDED,closeFile(),protected void closeFile(),"
    // FIXME (remove qwIsOurs)
    if (this.qw != null && this.qwIsOurs) {
        try {
            this.qw.close();
        } catch (java.io.IOException e) {
            // Exceptionally, it does not make sense to delegate to an
            // ErrorHandler. Since a closed appender is basically dead.
            LogLog.error(""Could not close "" + qw, e);
        }
    }
"
16,-1413930543,apache/log4j,Ceki Gulcu,20d6d037a8b0788b221b86baf18c9a79c618702f,None,Try to cast directly Object to JDBCIDHandler,SATD_ADDED,"setLogType(String, int, Object)","public void setLogType(String _name, int _logtype, Object _value) throws Exception","
    if (!isconfigured)
        throw new Exception(""JDBCLogger::setLogType(), Not configured !"");
    // setLogType() makes only sense for further configuration of configureTable()
    if (sql != null)
        return;
    _name = _name.toUpperCase();
    if (_name == null || !(_name.trim().length() > 0))
        throw new Exception(""JDBCLogger::setLogType(), Missing argument name !"");
    if (!LogType.isLogType(_logtype))
        throw new Exception(""JDBCLogger::setLogType(), Invalid logtype '"" + _logtype + ""' !"");
    if ((_logtype != LogType.MSG && _logtype != LogType.EMPTY) && _value == null)
        throw new Exception(""JDBCLogger::setLogType(), Missing argument value !"");
    LogColumn logcol;
    for (int i = 0; i < num; i++) {
        logcol = (LogColumn) logcols.get(i);
        if (logcol.name.equals(_name)) {
            if (!logcol.isWritable)
                throw new Exception(""JDBCLogger::setLogType(), Column "" + _name + "" is not writeable !"");
            // Column gets the message
            if (_logtype == LogType.MSG) {
                logcol.logtype = _logtype;
                return;
            } else // Column will be provided by JDBCIDHandler::getID()
            if (_logtype == LogType.ID) {
                logcol.logtype = _logtype;
                try {
                    // Try to cast directly Object to JDBCIDHandler
                    logcol.idhandler = (JDBCIDHandler) _value;
                } catch (Exception e) {
                    try {
                        // Assuming _value is of class string which contains the classname of a JDBCIDHandler
                        logcol.idhandler = (JDBCIDHandler) (Class.forName((String) _value).newInstance());
                    } catch (Exception e2) {
                        throw new Exception(""JDBCLogger::setLogType(), Cannot cast value of class "" + _value.getClass() + "" to class JDBCIDHandler !"");
                    }
                }
                return;
            } else // Column will be statically defined with Object _value
            if (_logtype == LogType.STATIC) {
                logcol.logtype = _logtype;
                logcol.value = _value;
                return;
            } else // Column will be provided with a actually timestamp
            if (_logtype == LogType.TIMESTAMP) {
                logcol.logtype = _logtype;
                return;
            } else // Column will be fully ignored during process.
            // If this column is not nullable, the column has to be filled by a database trigger,
            // else a database error occurs !
            // Columns which are not nullable, but should be not filled, must be explicit assigned with LogType.EMPTY,
            // else a value is required !
            if (_logtype == LogType.EMPTY) {
                logcol.logtype = _logtype;
                logcol.ignore = true;
                return;
            }
        }
    }
"
15,-1413930544,apache/log4j,Ceki Gulcu,20d6d037a8b0788b221b86baf18c9a79c618702f,None,"2. Use the better way of coding with method setLogType(String columnname, int LogType.xxx, Object xxx)",SATD_ADDED,main(String[]),public static void main(String[] args),"
    // A JDBCIDHandler
    MyIDHandler idhandler = new MyIDHandler();
    // Ensure to have all necessary drivers installed !
    try {
        Driver d = (Driver) (Class.forName(""oracle.jdbc.driver.OracleDriver"").newInstance());
        DriverManager.registerDriver(d);
    } catch (Exception e) {
    }
    // Set the priority which messages have to be logged
    cat.setPriority(Priority.DEBUG);
    // Create a new instance of JDBCAppender
    JDBCAppender ja = new JDBCAppender();
    // Set options with method setOption()
    ja.setOption(JDBCAppender.CONNECTOR_OPTION, ""MyConnectionHandler"");
    ja.setOption(JDBCAppender.URL_OPTION, ""jdbc:oracle:thin:@(DESCRIPTION=(ADDRESS_LIST=(ADDRESS=(COMMUNITY=tcp.world)(PROTOCOL=TCP)(Host=LENZI)(Port=1521))(ADDRESS=(COMMUNITY=tcp.world)(PROTOCOL=TCP)(Host=LENZI)(Port=1526)))(CONNECT_DATA=(SID=LENZI)))"");
    ja.setOption(JDBCAppender.USERNAME_OPTION, ""mex_pr_dev60"");
    ja.setOption(JDBCAppender.PASSWORD_OPTION, ""mex_pr_dev60"");
    ja.setOption(JDBCAppender.TABLE_OPTION, ""logtest"");
    // There are two ways to setup the column-descriptions :
    // 1. Use the the method setOption(JDBCAppender.COLUMNS_OPTION, column-description)
    // ja.setOption(JDBCAppender.COLUMNS_OPTION, ""id_seq~EMPTY	id~ID~MyIDHandler	msg~MSG	created_on~TIMESTAMP	created_by~STATIC~:-) Thomas Fenner (t.fenner@klopotek.de)"");
    // 2. Use the better way of coding with method setLogType(String columnname, int LogType.xxx, Object xxx)
    ja.setLogType(""id_seq"", LogType.EMPTY, """");
    ja.setLogType(""id"", LogType.ID, idhandler);
    ja.setLogType(""msg"", LogType.MSG, """");
    ja.setLogType(""created_on"", LogType.TIMESTAMP, """");
    ja.setLogType(""created_by"", LogType.STATIC, ""FEN"");
    // If you just want to perform a static sql-statement, forget about the table- and columns-options,
    // and use this one :
    // ja.setOption(JDBCAppender.SQL_OPTION, ""INSERT INTO LOGTEST (id, msg, created_on, created_by) VALUES (1, @MSG@, sysdate, 'me')"");
    // other options
    // ja.setOption(JDBCAppender.BUFFER_OPTION, ""1"");
    // ja.setOption(JDBCAppender.COMMIT_OPTION, ""Y"");
    // Define a layout
    // ja.setLayout(new PatternLayout(""%m""));
    // Add the appender to a category
    cat.addAppender(ja);
    // These messages with Priority >= setted priority will be logged to the database.
    cat.debug(""debug"");
    cat.info(""info"");
    cat.error(""error"");
    cat.fatal(""fatal"");
"
14,-1413930545,apache/log4j,Ceki Gulcu,5095ca00abeb4c0dc66967f3baa1563734ea4d94,None,"Print Stacktrace
Quick Hack maybe there is a better/faster way?",SATD_ADDED,close(),public void close(),"
"
13,-1413930546,apache/log4j,Ceki Gulcu,5095ca00abeb4c0dc66967f3baa1563734ea4d94,None,"convert to specified encoding - which may be sequence of
8-bit chars, or multi-byte encodings like UTF-8 or UTF-16.
The receiving end had better be expecting whatever encoding
is used here on the sending end!",SATD_ADDED,write(String),public void write(String string) throws IOException,"
    if (prefix != null) {
        string = prefix + string;
    }
    byte[] rawData;
    if (this.encoding == null) {
        // convert to byte sequence using platform's default encoding
        rawData = string.getBytes();
    } else {
        // convert to specified encoding - which may be sequence of
        // 8-bit chars, or multi-byte encodings like UTF-8 or UTF-16.
        // The receiving end had better be expecting whatever encoding
        // is used here on the sending end!
        rawData = string.getBytes(encoding);
    }
    DatagramPacket packet = new DatagramPacket(rawData, rawData.length, address, port);
    if (this.ds != null) {
        ds.send(packet);
    } else {
        LogLog.error(""write: failed to create DatagramPacket"");
    }
"
12,-1413930547,apache/log4j,Ceki Gulcu,2586dda3d3d2d78414119dd9c49a734ce1b5a8d2,"writing the Class would be nicer, except that serialized
classed can not be read back by JDK 1.1.x. We have to resort
to this hack instead.","writing directly the Class object would be nicer, except that
serialized a Class object can not be read back by JDK
1.1.x. We have to resort to this hack instead.",SATD_CHANGED,writePriority(ObjectOutputStream),private void writePriority(ObjectOutputStream oos) throws java.io.IOException,"
    oos.writeInt(priority.toInt());
    Class clazz = priority.getClass();
    if (clazz == Priority.class) {
        oos.writeObject(null);
    } else {
        // writing directly the Class object would be nicer, except that
        // serialized a Class object can not be read back by JDK
        // 1.1.x. We have to resort to this hack instead.
        oos.writeObject(clazz.getName());
    }
"
11,-1413930547,apache/log4j,Ceki Gulcu,b702f7145d3f660ac350ec862df9e8e913c1fffa,None,"writing the Class would be nicer, except that serialized
classed can not be read back by JDK 1.1.x. We have to resort
to this hack instead.",SATD_ADDED,writePriority(ObjectOutputStream),private void writePriority(ObjectOutputStream oos) throws java.io.IOException,"
    oos.writeInt(priority.toInt());
    Class clazz = priority.getClass();
    if (clazz == Priority.class) {
        oos.writeObject(null);
    } else {
        // writing the Class would be nicer, except that serialized
        // classed can not be read back by JDK 1.1.x. We have to resort
        // to this hack instead.
        oos.writeObject(clazz.getName());
    }
"
10,-1413930548,apache/log4j,Ceki Gulcu,d5d9779ebba5f8bb25a2d1cf1df0312153e1f955,None,Hack finished.,SATD_ADDED,findAppenderByReference(Element),protected Appender findAppenderByReference(Element appenderRef),"
    String appenderName = appenderRef.getAttribute(REF_ATTR);
    Appender appender = (Appender) appenderBag.get(appenderName);
    if (appender != null) {
        return appender;
    } else {
        Document doc = appenderRef.getOwnerDocument();
        // DOESN'T WORK!! :
        // Element element = doc.getElementById(appenderName);
        // Endre's hack:
        Element element = null;
        NodeList list = doc.getElementsByTagName(""appender"");
        for (int t = 0; t < list.getLength(); t++) {
            Node node = list.item(t);
            NamedNodeMap map = node.getAttributes();
            Node attrNode = map.getNamedItem(""name"");
            if (appenderName.equals(attrNode.getNodeValue())) {
                element = (Element) node;
                break;
            }
        }
        // Hack finished.
        if (element == null) {
            LogLog.error(""No appender named ["" + appenderName + ""] could be found."");
            return null;
        } else {
            appender = parseAppender(element);
            appenderBag.put(appenderName, appender);
            return appender;
        }
    }
"
9,-1413930549,apache/log4j,Ceki Gulcu,d5d9779ebba5f8bb25a2d1cf1df0312153e1f955,None,Endre's hack:,SATD_ADDED,findAppenderByReference(Element),protected Appender findAppenderByReference(Element appenderRef),"
    String appenderName = appenderRef.getAttribute(REF_ATTR);
    Appender appender = (Appender) appenderBag.get(appenderName);
    if (appender != null) {
        return appender;
    } else {
        Document doc = appenderRef.getOwnerDocument();
        // DOESN'T WORK!! :
        // Element element = doc.getElementById(appenderName);
        // Endre's hack:
        Element element = null;
        NodeList list = doc.getElementsByTagName(""appender"");
        for (int t = 0; t < list.getLength(); t++) {
            Node node = list.item(t);
            NamedNodeMap map = node.getAttributes();
            Node attrNode = map.getNamedItem(""name"");
            if (appenderName.equals(attrNode.getNodeValue())) {
                element = (Element) node;
                break;
            }
        }
        // Hack finished.
        if (element == null) {
            LogLog.error(""No appender named ["" + appenderName + ""] could be found."");
            return null;
        } else {
            appender = parseAppender(element);
            appenderBag.put(appenderName, appender);
            return appender;
        }
    }
"
